intent,text
lyric,But it's golden
lyric,"Like daylight, like daylight"
lyric,"Like daylight, daylight"
lyric,I don't wanna look at anything else now that I saw you
lyric,(I can never look away)
lyric,And I don't wanna think of anything else now that I thought of you
lyric,(Things will never be the same)
lyric,I've been sleeping so long in a 20-year dark night
lyric,(Now I'm wide awake)
lyric,"And now I see daylight (I see daylight), I only see daylight (Ah)"
lyric,"I only see daylight, daylight, daylight, daylight"
lyric,"I only see daylight, daylight, daylight, daylight (Ah)"
lyric,(And I can still see it all)
lyric,"I only see daylight, daylight, daylight, daylight"
lyric,"(And I can still see it all, back and forth from New York)"
lyric,"I only see daylight, daylight, daylight, daylight"
lyric,(I once believed love would be burning red)
lyric,Like daylight
lyric,It's golden like daylight
lyric,You gotta step into the daylight and let it go
lyric,"Just let it go, let it go"
lyric,I wanna be defined by the things that I love
lyric,Not the things I hate
lyric,"Not the things I'm afraid of, I'm afraid of"
lyric,Or the things that haunt me in the middle of the night
lyric,"I, I just think that"
lyric,You are what you love
lyric,There's something 'bout the way
lyric,The street looks when it's just rained
lyric,"There's a glow off the pavement, you walk me to the car"
lyric,And you know I wanna ask you to dance right there
lyric,"In the middle of the parking lot, yeah"
lyric,"Oh, yeah"
lyric,"We're driving down the road, I wonder if you know"
lyric,I'm trying so hard not to get caught up now
lyric,"But you're just so cool, run your hands through your hair"
lyric,Absent-mindedly making me want you
lyric,And I don't know how it gets better than this
lyric,"You take my hand and drag me head first, fearless"
lyric,And I don't know why but with you I'd dance
lyric,"In a storm in my best dress, fеarless"
lyric,"So, baby, drive slow 'til we run out of road in this onе-horse town"
lyric,"I wanna stay right here, in this passenger's seat"
lyric,You put your eyes on me
lyric,"In this moment now, capture it, remember it"
lyric,Cause I don't know how it gets better than this
lyric,"You take my hand and drag me head first, fearless"
lyric,And I don't know why but with you I'd dance
lyric,"In a storm in my best dress, fearless"
lyric,"Oh, oh"
lyric,"Well, you stood there with me in the doorway"
lyric,"My hands shake, I'm not usually this way but"
lyric,You pull me in and I'm a little more brave
lyric,"It's the first kiss, it's flawless, really something"
lyric,It's fearless
lyric,"Oh, yeah"
lyric,Cause I don't know how it gets better than this
lyric,"You take my hand and drag me head first, fearless"
lyric,And I don't know why but with you I'd dance
lyric,"In a storm in my best dress, fearless"
lyric,Cause I don't know how it gets better than this
lyric,"You take my hand and drag me head first, fearless"
lyric,And I don't know why but with you I'd dance
lyric,"In a storm in my best dress, fearless"
lyric,"Oh, oh"
lyric,"Oh-oh, yeah"
lyric,You take a deep breath and you walk through the doors
lyric,It's the mornin' of your very first day
lyric,You say hi to your friends you ain't seen in a while
lyric,Try and stay out of everybody's way
lyric,It's your freshman year and you're gonna be here
lyric,For the next four years in this town
lyric,Hopin' one of those senior boys will wink at you and say
lyric,"You know, I haven't seen you around before"
lyric,Cause when you're fifteen and somebody tells you they love you
lyric,You're gonna believe them
lyric,"And when you're fifteen, feelin' like there's nothin' to figure out"
lyric,"Well, count to ten, take it in"
lyric,This is life before you know who you're gonna be
lyric,At fifteen
lyric,You sit in class next to a redhead named Abigail
lyric,"And soon enough, you're best friends"
lyric,Laughin' at the other girls who think they're so cool
lyric,We'll be outta here as soon as we can
lyric,And then you're on your very first date and he's got a car
lyric,And you're feelin' like flyin'
lyric,And your mama's waitin' up and you're thinkin' he's the one
lyric,And you're dancin' 'round your room when the night ends
lyric,When the night ends
lyric,Cause when you're fifteen and somebody tells you they love you
lyric,You're gonna believe them
lyric,And when you're fifteen and your first kiss
lyric,"Makes your head spin around, well"
lyric,In your life you'll do things greater than
lyric,Datin' the boy on the football team
lyric,I didn't know it at fifteen
lyric,When all you wanted was to be wanted
lyric,Wish you could go back and tell yourself what you know now
lyric,"Back then, I swore I was gonna marry him someday"
lyric,But I realized some bigger dreams of mine
lyric,And Abigail gave everything she had
lyric,To a boy who changed his mind
lyric,And we both cried
lyric,Cause when you're fifteen and somebody tells you they love you
lyric,You're gonna believe them
lyric,"And when you're fifteen, don't forget to look before you fall"
lyric,But I've found time can heal most anything
lyric,And you just might find who you're supposed to be
lyric,I didn't know who I was supposed to be
lyric,At fifteen
lyric,"La-la-la, la-la-la, la-la-la-la"
lyric,"La-la-la, la-la-la, la-la-la-la"
lyric,"La-la-la, la-la-la"
lyric,Your very first day
lyric,"Take a deep breath, girl"
lyric,Take a deep breath as you walk through the doors
lyric,We were both young when I first saw you
lyric,I close my eyes and the flashback starts
lyric,I'm standing there
lyric,On a balcony in summer air
lyric,"See the lights, see the party, the ball gowns"
lyric,See you make your way through the crowd
lyric,"And say, ""Hello"""
lyric,Little did I know
lyric,"That you were Romeo, you were throwing pebbles"
lyric,"And my daddy said, ""Stay away from Juliet"""
lyric,And I was crying on the staircase
lyric,"Begging you, ""Please don't go,"" and I said"
lyric,"Romeo, take me somewhere we can be alone"
lyric,"I'll be waiting, all there's left to do is run"
lyric,You'll be the prince and I'll be the princess
lyric,"It's a love story, baby, just say, ""Yes"""
lyric,So I sneak out to the garden to see you
lyric,We keep quiet 'cause we're dead if they knew
lyric,So close your eyes
lyric,"Escape this town for a little while, oh, oh"
lyric,"Cause you were Romeo, I was a scarlet letter"
lyric,"And my daddy said, ""Stay away from Juliet"""
lyric,But you were everything to me
lyric,"I was begging you, ""Please don't go,"" and I said"
lyric,"Romeo, take me somewhere we can be alone"
lyric,"I'll be waiting, all there's left to do is run"
lyric,You'll be the prince and I'll be the princess
lyric,"It's a love story, baby, just say, ""Yes"""
lyric,"Romeo, save me, they're trying to tell me how to feel"
lyric,"This love is difficult, but it's real"
lyric,"Don't be afraid, we'll make it out of this mess"
lyric,"It's a love story, baby, just say, ""Yes"""
lyric,"Oh, oh"
lyric,And I got tired of waiting
lyric,Wondering if you were ever coming around
lyric,My faith in you was fading
lyric,When I met you on the outskirts of town
lyric,"And I said, ""Romeo, save me, I've been feeling so alone"
lyric,"I keep waiting for you, but you never come"
lyric,"Is this in my head? I don't know what to think"""
lyric,"He knelt to the ground and pulled out a ring, and said"
lyric,"Marry me, Juliet, you'll never have to be alone
I love you and that's all I really know
I talked to your dad, go pick out a white dress
It's a love story, baby, just say, 'Yes'"
lyric,"Oh, oh, oh"
lyric,"Oh, oh, oh"
lyric,Cause we were both young when I first saw you
lyric,"Mmm-mm, mm-mm"
lyric,"Mmm-mm, mm-mm"
lyric,"Mmm-mm, mm-mm, yeah"
lyric,"Hey Stephen, I know looks can be deceiving"
lyric,But I know I saw a light in you
lyric,And as we walked we were talking
lyric,I didn't say half the things I wanted to
lyric,Of all the girls tossing rocks at your window
lyric,I'll be the one waiting there even when it's cold
lyric,"Hey Stephen, boy, you might have me believing"
lyric,I don't always have to be alone
lyric,Cause I can't help it if you look like an angel
lyric,Can't help it if I wanna kiss you in the rain so
lyric,Come feel this magic I've been feeling since I met you
lyric,Can't help it if there's no one else
lyric,"Mmm, I can't help myself"
lyric,"Hey Stephen, I've been holding back this feeling"
lyric,So I got some things to say to you
lyric,"I've seen it all, so I thought"
lyric,But I never seen nobody shine the way you do
lyric,"The way you walk, way you talk, way you say my name"
lyric,"It's beautiful, wonderful, don't you ever change"
lyric,"Hey Stephen, why are people always leaving?"
lyric,I think you and I should stay the same
lyric,Cause I can't help it if you look like an angel
lyric,Can't help it if I wanna kiss you in the rain so
lyric,Come feel this magic I've been feeling since I met you
lyric,Can't help it if there's no one else
lyric,"Mmm, I can't help myself"
lyric,"They're dimming the street lights, you're perfect for me"
lyric,Why aren't you here tonight?
lyric,"I'm waiting alone now, so come on and come out"
lyric,"And pull me near and shine, shine, shine"
lyric,"Hey Stephen, I could give you fifty reasons"
lyric,Why I should be the one you choose
lyric,"All those other girls, well, they're beautiful"
lyric,But would they write a song for you? (Ha-ha-ha)
lyric,I can't help it if you look like an angel
lyric,Can't help it if I wanna kiss you in the rain so
lyric,Come feel this magic I've been feeling since I met you
lyric,Can't help it if there's no one else
lyric,"Mmm, I can't help myself"
lyric,If you look like an angel
lyric,Can't help it if I wanna kiss you in the rain so
lyric,Come feel this magic I've been feeling since I met you
lyric,Can't help it if there's no one else
lyric,"Mmm, I can't help myself"
lyric,"Ah-uh, myself"
lyric,"Mmm-mm, I can't help myself"
lyric,I can't help myself
lyric,Oh-oh-oh
lyric,"Mmm-mm, mm-mm"
lyric,"Mmm-mm, mm-mm"
lyric,"Mmm-mm, mm-mm"
lyric,"Say you're sorry, that face of an angel"
lyric,Comes out just when you need it to
lyric,As I paced back and forth all this time
lyric,Cause I honestly believed in you
lyric,"Holdin' on, the days drag on"
lyric,"Stupid girl, I shoulda known, I shoulda known"
lyric,"That I'm not a princess, this ain't a fairytale"
lyric,"I'm not the one you'll sweep off her feet, lead her up the stairwell"
lyric,"This ain't Hollywood, this is a small town"
lyric,I was a dreamer before you went and let me down
lyric,Now it's too late for you and your white horse
lyric,To come around
lyric,"Maybe I was naïve, got lost in your eyes"
lyric,And never really had a chance
lyric,"My mistake, I didn't know to bе in love"
lyric,You had to fight to have the uppеr hand
lyric,I had so many dreams about you and me
lyric,"Happy endings, now I know"
lyric,"That I'm not a princess, this ain't a fairytale"
lyric,"I'm not the one you'll sweep off her feet, lead her up the stairwell"
lyric,"This ain't Hollywood, this is a small town"
lyric,I was a dreamer before you went and let me down
lyric,Now it's too late for you and your white horse
lyric,To come around
lyric,And there you are on your knees
lyric,"Beggin' for forgiveness, beggin' for me"
lyric,Just like I always wanted
lyric,But I'm so sorry
lyric,"Cause I'm not your princess, this ain't our fairytale"
lyric,I'm gonna find someone someday
lyric,Who might actually treat me well
lyric,"This is a big world, that was a small town"
lyric,There in my rearview mirror disappearing now
lyric,And it's too late for you and your white horse
lyric,Now it's too late for you and your white horse
lyric,To catch me now
lyric,"Oh, whoa, whoa, whoa"
lyric,"Try and catch me now, oh"
lyric,It's too late to catch me now
lyric,"You're on the phone with your girlfriend, she's upset"
lyric,She's going off about something that you said
lyric,Cause she doesn't get your humor like I do
lyric,"I'm in my room, it's a typical Tuesday night"
lyric,I'm listening to the kind of music she doesn't like
lyric,And she'll never know your story like I do
lyric,"Cause she wears short skirts, I wear T-shirts"
lyric,She's Cheer Captain and I'm on the bleachers
lyric,Dreaming 'bout the day when you wake up and find
lyric,That what you're looking for has been here the whole time
lyric,If you could see that I'm the onе who understands you
lyric,"Been here all along, so why can't you see?"
lyric,"You bеlong with me, you belong with me"
lyric,Walking the streets with you and your worn-out jeans
lyric,I can't help thinking this is how it ought to be
lyric,"Laughing on a park bench, thinking to myself"
lyric,"Hey, isn't this easy?"
lyric,And you've got a smile that could light up this whole town
lyric,I haven't seen it in a while since she brought you down
lyric,"You say you're fine, I know you better than that"
lyric,"Hey, whatcha doing with a girl like that?"
lyric,"She wears high heels, I wear sneakers"
lyric,She's Cheer Captain and I'm on the bleachers
lyric,Dreaming about the day when you wake up and find
lyric,That what you're looking for has been here the whole time
lyric,If you could see that I'm the one who understands you
lyric,"Been here all along, so why can't you see?"
lyric,You belong with me
lyric,Standing by and waiting at your back door
lyric,"All this time how could you not know, baby?"
lyric,"You belong with me, you belong with me"
lyric,"Oh, I remember you driving to my house"
lyric,In the middle of the night
lyric,I'm the one who makes you laugh
lyric,When you know you're 'bout to cry
lyric,I know your favorite songs
lyric,And you tell me 'bout your dreams
lyric,Think I know where you belong
lyric,Think I know it's with me
lyric,Can't you see that I'm the one who understands you
lyric,"Been here all along, so why can't you see?"
lyric,You belong with me
lyric,Standing by and waiting at your back door
lyric,"All this time how could you not know, baby?"
lyric,"You belong with me, you belong with me"
lyric,You belong with me
lyric,Have you ever thought just maybe
lyric,You belong with me?
lyric,You belong with me
lyric,I see your face in my mind as I drive away
lyric,Cause none of us thought it was gonna end that way
lyric,People are people and sometimes we change our minds
lyric,But it's killing me to see you go after all this time
lyric,"Mm-mm, mm-mm-mm-mm"
lyric,"Mm-mm, mm-mm-mm-mm"
lyric,The music starts playing like the end of a sad movie
lyric,It's the kind of ending you don't really wanna see
lyric,Cause it's tragedy and it'll only bring you down
lyric,Now I don't know what to be without you around
lyric,"And we know it's never simple, never easy"
lyric,"Never a clean break, no one here to save me"
lyric,You're the only thing I know like the back of my hand
lyric,"And I can't breathe without you, but I have to"
lyric,"Breathe without you, but I have to"
lyric,"Never wanted this, never wanna see you hurt"
lyric,"Every little bump in the road, I tried to swerve"
lyric,But people are people and sometimes it doesn't work out
lyric,And nothin' we say is gonna save us from the fallout
lyric,"And we know it's never simple, never easy"
lyric,"Never a clean break, no one here to save me"
lyric,You're the only thing I know like the back of my hand
lyric,"And I can't breathe without you, but I have to"
lyric,Breathe without you but I have to
lyric,"It's 2 A.M., feeling like I just lost a friend"
lyric,"Hope you know it's not easy, easy for me"
lyric,"It's 2 A.M., feeling like I just lost a friend"
lyric,"Hope you know this ain't easy, easy for me"
lyric,"And we know it's never simple, never easy"
lyric,"Never a clean break, no one here to save me, oh"
lyric,"I can't breathe without you, but I have to"
lyric,"Breathe without you, but I have to"
lyric,"Breathe without you, but I have to"
lyric,"Breathe without you, but I have to"
lyric,"I'm sorry, I'm sorry (Mmm)"
lyric,"I'm sorry, (Yeah, yeah) I'm sorry"
lyric,"I'm sorry, I'm sorry (Ooh, ooh)"
lyric,I'm sorry
lyric,"I took a chance, I took a shot"
lyric,"And you might think I'm bulletproof, but I'm not"
lyric,"You took a swing, I took it hard"
lyric,"And down here from the ground, I see who you are"
lyric,I'm sick and tired of your attitude
lyric,I'm feeling like I don't know you
lyric,"You tell me that you love me, then cut me down"
lyric,And I need you like a heartbeat
lyric,But you know you got a mean streak
lyric,Makes me run for cover when you're around
lyric,Here's to you and your temper
lyric,"Yes, I remember what you said last night"
lyric,And I know that you see what you're doin' to me
lyric,Tell me why
lyric,"Well, you could write a book on"
lyric,How to ruin someone's perfеct day
lyric,"Well, I get so confused and frustratеd"
lyric,"Forget what I'm tryin' to say, oh"
lyric,I'm sick and tired of your reasons
lyric,I got no one to believe in
lyric,"You tell me that you want me, then push me around"
lyric,And I need you like a heartbeat
lyric,But you know you got a mean streak
lyric,Makes me run for cover when you're around
lyric,Here's to you and your temper
lyric,"Yes, I remember what you said last night"
lyric,And I know that you see what you're doin' to me
lyric,Tell me why
lyric,Why do you have to make me feel small
lyric,So you can feel whole inside?
lyric,Why do you have to put down my dreams
lyric,So you're the only thing on my mind?
lyric,I'm sick and tired of your attitude
lyric,Feeling like I don't know you
lyric,"You tell me that you want me, then cut me down"
lyric,I'm sick and tired of your reasons
lyric,I've got no one to believe in
lyric,"You ask me for my love, then you push me around"
lyric,Here's to you and your temper
lyric,"Yes, I remember what you said last night"
lyric,And I know that you see what you're doin' to me
lyric,Tell me why (Why)
lyric,Tell me why (Oh)
lyric,"I take a step back, I let you go"
lyric,I told you I'm not bulletproof
lyric,Now you know
lyric,All this time I was wasting hoping you would come around
lyric,I've been giving out chances every time and all you do is let me down
lyric,"And it's taken me this long, baby, but I've figured you out"
lyric,"And you're thinking we'll be fine again, but not this time around"
lyric,You don't have to call anymore
lyric,I won't pick up the phone
lyric,This is the last straw
lyric,Don't wanna hurt anymore
lyric,And you can tell me that you're sorry
lyric,"But I don't believe you, baby, like I did before"
lyric,You're not sorry
lyric,"No, no, oh-oh"
lyric,"You're looking so innocent, I might believe you if I didn't know"
lyric,Could've loved you all my life if you hadn't lеft me waiting in the cold
lyric,And you've got your sharе of secrets
lyric,"And I'm tired of being last to know, oh"
lyric,And now you're asking me to listen
lyric,Cause it's worked each time before
lyric,But you don't have to call anymore
lyric,I won't pick up the phone
lyric,This is the last straw
lyric,Don't wanna hurt anymore
lyric,And you can tell me that you're sorry
lyric,"But I don't believe you, baby, like I did before"
lyric,You're not sorry
lyric,"No, no, oh-oh"
lyric,You're not sorry
lyric,"No, no, oh-oh"
lyric,"You had me crawling for you, honey"
lyric,"And it never would've gone away, no"
lyric,"You used to shine so bright, but I watched all of it fade"
lyric,So you don't have to call anymore
lyric,I won't pick up the phone
lyric,This is the last straw
lyric,There's nothing left to beg for
lyric,And you can tell me that you're sorry
lyric,"But I don't believe you, baby, like I did before"
lyric,You're not sorry
lyric,"No, no, oh-oh"
lyric,You're not sorry
lyric,"No, no, oh-oh"
lyric,"No, no, no, no, no, no, no, no, no, no, no, no"
lyric,"Woah, oh, oh oh, oh oh oh"
lyric,"Oh, oh, oh, no, no, no, no, no, no"
lyric,He is sensible and so incredible
lyric,And all my single friends are jealous
lyric,He says everything I need to hear and it's like
lyric,I couldn't ask for anything better
lyric,He opens up my door and I get into his car
lyric,"And he says, ""You look beautiful tonight"""
lyric,And I feel perfectly fine
lyric,But I miss screaming and fighting and kissing in the rain
lyric,And it's 2AM and I'm cursing your name
lyric,You're so in love that you act insane
lyric,And that's the way I loved you
lyric,Breaking down and coming undone
lyric,It's a rollercoaster kind of rush
lyric,And I never knew I could feel that much
lyric,And that's the way I loved you
lyric,He respects my space
lyric,And never makes me wait
lyric,And he calls exactly when he says he will
lyric,He's close to my mother
lyric,Talks business with my father
lyric,He's charming and endearing
lyric,And I'm comfortable
lyric,But I miss screaming and fighting and kissing in the rain
lyric,And it's 2AM and I'm cursing your name
lyric,You're so in love that you acted insane
lyric,And that's the way I loved you
lyric,Breaking down and coming undone
lyric,It's a rollercoaster kind of rush
lyric,And I never knew I could feel that much
lyric,And that's the way I loved you
lyric,He can't see the smile I'm faking
lyric,And my heart's not breaking
lyric,Cause I'm not feeling anything at all
lyric,And you were wild and crazy
lyric,Just so frustrating
lyric,"Intoxicating, complicated"
lyric,Got away by some mistake and now
lyric,I miss screaming and fighting and kissing in the rain
lyric,It's 2AM and I'm cursing your name
lyric,I'm so in love that I acted insane
lyric,And that's the way I loved you
lyric,Breaking down and coming undone
lyric,It's a rollercoaster kind of rush
lyric,And I never knew I could feel that much
lyric,"And that's the way I loved you oh, oh"
lyric,"Whoa, whoa, oh-oh, oh"
lyric,"And that's the way I loved you oh, oh, oh, oh"
lyric,"Oh, oh, oh, whoa"
lyric,Never knew I could feel that much
lyric,And that's the way I loved you
lyric,Once upon a time
lyric,I believe it was a Tuesday when I caught your eye
lyric,And we caught onto something
lyric,I hold onto the night
lyric,You looked me in the eye and told me you loved me
lyric,Were you just kidding?
lyric,Cause it seems to me
lyric,"This thing is breaking down, we almost never speak"
lyric,I don't feel welcome anymore
lyric,"Baby, what happened? Please tell me"
lyric,Cause one second it was perfect
lyric,Now you're halfway out the door
lyric,"And I stare at the phone, he still hasn't called"
lyric,And then you feel so low you can't feel nothing at all
lyric,"And you flashback to when he said, ""forever and always"""
lyric,"Oh, and it rains in your bedroom"
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"Cause I was there when you said, ""forever and always"""
lyric,Was I out of line?
lyric,"Did I say something way too honest, made you run and hide"
lyric,Like a scared little boy?
lyric,I looked into your eyes
lyric,"Thought I knew you for a minute, now I'm not so sure"
lyric,So here's to everything coming down to nothing
lyric,Here's to silence that cuts me to the core
lyric,Where is this going?
lyric,"Thought I knew for a minute, but I don't anymore"
lyric,"And I stare at the phone, he still hasn't called"
lyric,And then you feel so low you can't feel nothing at all
lyric,"And you flashback to when he said, ""forever and always"""
lyric,"Oh, and it rains in your bedroom"
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"Cause I was there when you said, ""forever and always"""
lyric,"You didn't mean it baby, I don't think so"
lyric,"Oh, back up, baby, back up"
lyric,Did you forget everything?
lyric,"Back up, baby, back up"
lyric,Did you forget everything?
lyric,Cause it rains in your bedroom
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"Cause I was there when you said, ""forever and always"""
lyric,"Oh, I stare at the phone, he still hasn't called"
lyric,And then you feel so low you can't feel nothing at all
lyric,"And you flashback to when we said, ""forever and always"""
lyric,And it rains in your bedroom
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"Cause I was there when you said, ""forever and always"""
lyric,You didn't mean it baby
lyric,"You said, ""forever and always,"" yeah"
lyric,"I'm five years old, it's getting cold, I've got my big coat on"
lyric,"I hear your laugh and look up smiling at you, I run and run"
lyric,Past the pumpkin patch and the tractor rides
lyric,"Look now, the sky is gold"
lyric,I hug your legs and fall asleep on the way home
lyric,I don't know why all the trees change in the fall
lyric,But I know you're not scared of anything at all
lyric,Don't know if Snow White's house is near or far away
lyric,But I know I had the best day with you today
lyric,I'm thirteen now
lyric,And don't know how my friends could be so mean
lyric,I come home crying and you hold me tight and grab the keys
lyric,And we drive and drive until we found a town far enough away
lyric,And we talk and window shop 'til I've forgotten all their names
lyric,I don't know who I'm going to talk to now at school
lyric,But I know I'm laughing on the car ride home with you
lyric,Don't know how long it's going to take to feel okay
lyric,But I know I had the best day with you today
lyric,"I have an excellent father, his strength is making me stronger"
lyric,"God smiles on my little brother, inside and out"
lyric,He's better than I am
lyric,I grew up in a pretty house and I had space to run
lyric,And I had the best days with you
lyric,There is a video I found from back when I was three
lyric,You set up a paint set in the kitchen and you're talking to me
lyric,It's the age of princesses and pirate ships and the seven dwarves
lyric,Daddy's smart
lyric,And you're the prettiest lady in the whole wide world
lyric,Now I know why all the trees change in the fall
lyric,I know you were on my side even when I was wrong
lyric,And I love you for giving me your eyes
lyric,For staying back and watching me shine
lyric,"And I didn't know if you knew, so I'm taking this chance to say"
lyric,That I had the best day with you today
lyric,"Well, it's a sad picture, the final blow hits you"
lyric,Somebody else gets what you wanted again and
lyric,"You know it’s all the same, another time and place"
lyric,Repeating history and you're getting sick of it
lyric,But I believe in whatever you do
lyric,And I'll do anything to see it through
lyric,Because these things will change
lyric,Can you feel it now?
lyric,These walls that they put up to hold us back will fall down
lyric,"This revolution, the time will come"
lyric,For us to finally win
lyric,"And we’ll sing hallelujah, we'll sing hallelujah"
lyric,"Oh, oh"
lyric,"So we've been outnumbered, raidеd, and now cornered"
lyric,It's hard to fight when thе fight ain't fair
lyric,"We're getting stronger now, find things they never found"
lyric,They might be bigger but we're faster and never scared
lyric,"You can walk away, say we don't need this"
lyric,But there’s something in your eyes says we can beat this
lyric,’Cause these things will change
lyric,Can you feel it now?
lyric,These walls that they put up to hold us back will fall down
lyric,"This revolution, the time will come"
lyric,For us to finally win
lyric,"And we'll sing hallelujah, we’ll sing hallelujah"
lyric,"Oh, oh"
lyric,"Tonight, we'll stand, get off our knees"
lyric,Fight for what we've worked for all these years
lyric,"And the battle was long, it's the fight of our lives"
lyric,But we’ll stand up champions tonight
lyric,It was the night things changed
lyric,Can you see it now?
lyric,When the walls that they put up to hold us back fell down
lyric,"It's a revolution, throw your hands up"
lyric,Cause we never gave in
lyric,"And we'll sing hallelujah, we sang hallelujah"
lyric,Hallelujah
lyric,I like the way you sound in the morning
lyric,We're on the phone and without a warning
lyric,I realize your laugh is the best sound
lyric,I have ever heard
lyric,I like the way I can't keep my focus
lyric,"I watch you talk, you didn't notice"
lyric,I hear the words but all I can think is
lyric,We should be together
lyric,"Every time you smile, I smile"
lyric,"And every time you shine, I'll shine for you"
lyric,"Whoa oh, I'm feeling you, baby"
lyric,Don't be afraid to
lyric,Jump then fall
lyric,Jump then fall into me
lyric,"Baby, I'm never gonna leave you"
lyric,Say that you wanna be with me too
lyric,Cause I'ma stay through it all
lyric,So jump then fall
lyric,"Well, I like the way your hair falls in your face"
lyric,You got the keys to me
lyric,"I love each freckle on your face, oh"
lyric,"I've never been so wrapped up, honey"
lyric,I like the way you're everything I ever wanted
lyric,I had time to think it over
lyric,And all I can say is come closer
lyric,Take a deep breath and jump then fall into me
lyric,"Cause every time you smile, I smile"
lyric,"And every time you shine, I'll shine for you"
lyric,"Whoa oh, I'm feeling you, baby"
lyric,Don't be afraid to
lyric,Jump then fall
lyric,Jump then fall into me
lyric,"Baby, I'm never gonna leave you"
lyric,Say that you wanna be with me too
lyric,Cause I'ma stay through it all
lyric,So jump then fall
lyric,The bottom's gonna drop out from under our feet
lyric,"I'll catch you, I'll catch you"
lyric,When people say things that bring you to your knees
lyric,I'll catch you
lyric,The time is gonna come when you're so mad you could cry
lyric,But I'll hold you through the night until you smile
lyric,"Whoa oh, I need you, baby"
lyric,"Don't be afraid, please"
lyric,Jump then fall
lyric,Jump then fall into me
lyric,"Baby, I'm never gonna leave you"
lyric,Say that you wanna be with me too
lyric,Cause I'ma stay through it all
lyric,So jump then fall
lyric,"Jump then fall, baby"
lyric,"Jump then fall into me, into me"
lyric,"Every time you smile, I smile"
lyric,"And every time you shine, I shine"
lyric,And every time you're here
lyric,"Baby, I'll show you, I'll show you"
lyric,"You can jump then fall, jump then fall"
lyric,"Jump then fall into me, into me, yeah"
lyric,Untouchable like a distant diamond sky
lyric,I'm reaching out and I just can't tell you why
lyric,"I'm caught up in you, I'm caught up in you"
lyric,"Untouchable, burning brighter than the sun"
lyric,"And when you're close, I feel like coming undone"
lyric,In the middle of the night when I'm in this dream
lyric,It's like a million little stars spelling out your name
lyric,"You got to come on, come on, say that we'll be together"
lyric,"Come on, come on, little taste of heaven"
lyric,It's half full and I won't wait here all day
lyric,I know you're saying that you'd be here anyway
lyric,"But you're untouchable, burning brighter than the sun"
lyric,"And now that you're close, I feel like coming undone"
lyric,In the middle of the night when I'm in this dream
lyric,It's like a million little stars spelling out your name
lyric,"You got to come on, come on, say that we'll be together"
lyric,"Come on, come on, oh"
lyric,In the middle of the night waking from this dream
lyric,"I want to feel you by my side, standing next to me"
lyric,"You got to come on, come on, say that we'll be together"
lyric,"Come on, come on, little taste of heaven"
lyric,I'm caught up in you
lyric,"Oh-oh, oh, oh-oh"
lyric,"But you're untouchable, burning brighter than the sun"
lyric,"Now that you're close, I feel like coming undone"
lyric,In the middle of the night when I'm in this dream
lyric,It's like a million little stars spelling out your name
lyric,"You got to come on, come on, say that we'll be together"
lyric,"Come on, come on, oh"
lyric,In the middle of the night when I'm in this dream
lyric,It's like a million little stars spelling out your name
lyric,"You got to come on, come on, say that we'll be together"
lyric,"Come on, come on, come on"
lyric,In the middle of the night waking from this dream
lyric,"I want to feel you by my side, standing next to me"
lyric,"You got to come on, come on, say that we'll be together"
lyric,"Come on, come on, little taste of heaven"
lyric,"Oh, oh-oh-oh, oh-oh-oh, oh"
lyric,And in the middle of the night when I'm in this dream
lyric,It's like a million little stars spelling out your name
lyric,"You got to come on, come on, oh"
lyric,"Come on, come on"
lyric,"Come on, come on, oh, oh, oh"
lyric,It's like a million little stars spelling out your name
lyric,"They're spelling out your name, oh"
lyric,Once upon a time
lyric,I believe it was a Tuesday when I caught your eye
lyric,And we caught onto something
lyric,I hold on to the night
lyric,You looked me in the eye and told me you loved me
lyric,Were you just kidding?
lyric,Cause it seems to me
lyric,"This thing is breaking down, we almost never speak"
lyric,I don't feel welcome anymore
lyric,"What happened? Please, tell me"
lyric,Cause one second it was perfect
lyric,Now you're halfway out the door
lyric,"And I stare at the phone, he still hasn't called"
lyric,And then you feel so low you can't feel nothing at all
lyric,"And you flashback to when he said, ""Forever and always"""
lyric,And it rains in your bedroom
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"I was there when you said, ""Forever and always"""
lyric,Was I out of line?
lyric,"Did I say something way too honest, made you run and hide"
lyric,Like a scared little boy?
lyric,I looked into your eyes
lyric,"Thought I knew you for a minute, now I'm not so sure"
lyric,So here's to everything coming down to nothing
lyric,Here's to silence that cuts me to the core
lyric,Where is this going?
lyric,"Thought I knew for a minute, but I don't anymore"
lyric,"And I stare at the phone, he still hasn't called"
lyric,And then you feel so low you can't feel nothing at all
lyric,"You flashback to when he said, ""Forever and always"""
lyric,"Oh, and it rains in your bedroom"
lyric,Everything is wrong
lyric,It rains when you're here and it rains when you're gone
lyric,"I was there when you said, ""Forever and always"""
lyric,"You didn't mean it baby, I don't think so"
lyric,"Oh, oh-oh, oh-oh-oh"
lyric,"Oh-oh, oh-oh-oh"
lyric,"Back up, baby, back up"
lyric,Did you forget everythi-i-ing?
