intent,text
lyric,"When all you wanted was to be wanted Wish you could go back and tell yourself what you know now Back then, I swore I was gonna marry him someday"
lyric,But I realized some bigger dreams of mine And Abigail gave everything she had To a boy who changed his mind
lyric,And we both cried Cause when you're fifteen and somebody tells you they love you You're gonna believe them
lyric,"And when you're fifteen, don't forget to look before you fall But I've found time can heal most anything And you just might find who you're supposed to be"
lyric,"I didn't know who I was supposed to be At fifteen La-la-la, la-la-la, la-la-la-la"
lyric,"La-la-la, la-la-la, la-la-la-la La-la-la, la-la-la Your very first day"
lyric,"Take a deep breath, girl Take a deep breath as you walk through the doors We were both young when I first saw you"
lyric,I close my eyes and the flashback starts I'm standing there On a balcony in summer air
lyric,"See the lights, see the party, the ball gowns See you make your way through the crowd And say, ""Hello"""
lyric,"Little did I know That you were Romeo, you were throwing pebbles And my daddy said, ""Stay away from Juliet"""
lyric,"And I was crying on the staircase Begging you, ""Please don't go,"" and I said Romeo, take me somewhere we can be alone"
lyric,"I'll be waiting, all there's left to do is run You'll be the prince and I'll be the princess It's a love story, baby, just say, ""Yes"""
lyric,So I sneak out to the garden to see you We keep quiet 'cause we're dead if they knew So close your eyes
lyric,"Escape this town for a little while, oh, oh Cause you were Romeo, I was a scarlet letter And my daddy said, ""Stay away from Juliet"""
lyric,"But you were everything to me I was begging you, ""Please don't go,"" and I said Romeo, take me somewhere we can be alone"
lyric,"I'll be waiting, all there's left to do is run You'll be the prince and I'll be the princess It's a love story, baby, just say, ""Yes"""
lyric,"Romeo, save me, they're trying to tell me how to feel This love is difficult, but it's real Don't be afraid, we'll make it out of this mess"
lyric,"It's a love story, baby, just say, ""Yes"" Oh, oh And I got tired of waiting"
lyric,Wondering if you were ever coming around My faith in you was fading When I met you on the outskirts of town
lyric,"And I said, ""Romeo, save me, I've been feeling so alone I keep waiting for you, but you never come Is this in my head? I don't know what to think"""
lyric,"He knelt to the ground and pulled out a ring, and said Marry me, Juliet, you'll never have to be alone
I love you and that's all I really know
I talked to your dad, go pick out a white dress
It's a love story, baby, just say, 'Yes' Oh, oh, oh"
lyric,"Oh, oh, oh Cause we were both young when I first saw you Mmm-mm, mm-mm"
lyric,"Mmm-mm, mm-mm Mmm-mm, mm-mm, yeah Hey Stephen, I know looks can be deceiving"
lyric,But I know I saw a light in you And as we walked we were talking I didn't say half the things I wanted to
lyric,"Of all the girls tossing rocks at your window I'll be the one waiting there even when it's cold Hey Stephen, boy, you might have me believing"
lyric,I don't always have to be alone Cause I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain so
lyric,"Come feel this magic I've been feeling since I met you Can't help it if there's no one else Mmm, I can't help myself"
lyric,"Hey Stephen, I've been holding back this feeling So I got some things to say to you I've seen it all, so I thought"
lyric,"But I never seen nobody shine the way you do The way you walk, way you talk, way you say my name It's beautiful, wonderful, don't you ever change"
lyric,"Hey Stephen, why are people always leaving? I think you and I should stay the same Cause I can't help it if you look like an angel"
lyric,Can't help it if I wanna kiss you in the rain so Come feel this magic I've been feeling since I met you Can't help it if there's no one else
lyric,"Mmm, I can't help myself They're dimming the street lights, you're perfect for me Why aren't you here tonight?"
lyric,"I'm waiting alone now, so come on and come out And pull me near and shine, shine, shine Hey Stephen, I could give you fifty reasons"
lyric,"Why I should be the one you choose All those other girls, well, they're beautiful But would they write a song for you? (Ha-ha-ha)"
lyric,I can't help it if you look like an angel Can't help it if I wanna kiss you in the rain so Come feel this magic I've been feeling since I met you
lyric,"Can't help it if there's no one else Mmm, I can't help myself If you look like an angel"
lyric,Can't help it if I wanna kiss you in the rain so Come feel this magic I've been feeling since I met you Can't help it if there's no one else
lyric,"Mmm, I can't help myself Ah-uh, myself Mmm-mm, I can't help myself"
lyric,"I can't help myself Oh-oh-oh Mmm-mm, mm-mm"
lyric,"Mmm-mm, mm-mm Mmm-mm, mm-mm Say you're sorry, that face of an angel"
lyric,Comes out just when you need it to As I paced back and forth all this time Cause I honestly believed in you
lyric,"Holdin' on, the days drag on Stupid girl, I shoulda known, I shoulda known That I'm not a princess, this ain't a fairytale"
lyric,"I'm not the one you'll sweep off her feet, lead her up the stairwell This ain't Hollywood, this is a small town I was a dreamer before you went and let me down"
lyric,"Now it's too late for you and your white horse To come around Maybe I was naïve, got lost in your eyes"
lyric,"And never really had a chance My mistake, I didn't know to bе in love You had to fight to have the uppеr hand"
lyric,"I had so many dreams about you and me Happy endings, now I know That I'm not a princess, this ain't a fairytale"
lyric,"I'm not the one you'll sweep off her feet, lead her up the stairwell This ain't Hollywood, this is a small town I was a dreamer before you went and let me down"
lyric,Now it's too late for you and your white horse To come around And there you are on your knees
lyric,"Beggin' for forgiveness, beggin' for me Just like I always wanted But I'm so sorry"
lyric,"Cause I'm not your princess, this ain't our fairytale I'm gonna find someone someday Who might actually treat me well"
lyric,"This is a big world, that was a small town There in my rearview mirror disappearing now And it's too late for you and your white horse"
lyric,"Now it's too late for you and your white horse To catch me now Oh, whoa, whoa, whoa"
lyric,"Try and catch me now, oh It's too late to catch me now You're on the phone with your girlfriend, she's upset"
lyric,"She's going off about something that you said Cause she doesn't get your humor like I do I'm in my room, it's a typical Tuesday night"
lyric,"I'm listening to the kind of music she doesn't like And she'll never know your story like I do Cause she wears short skirts, I wear T-shirts"
lyric,She's Cheer Captain and I'm on the bleachers Dreaming 'bout the day when you wake up and find That what you're looking for has been here the whole time
lyric,"If you could see that I'm the onе who understands you Been here all along, so why can't you see? You bеlong with me, you belong with me"
lyric,"Walking the streets with you and your worn-out jeans I can't help thinking this is how it ought to be Laughing on a park bench, thinking to myself"
lyric,"Hey, isn't this easy? And you've got a smile that could light up this whole town I haven't seen it in a while since she brought you down"
lyric,"You say you're fine, I know you better than that Hey, whatcha doing with a girl like that? She wears high heels, I wear sneakers"
lyric,She's Cheer Captain and I'm on the bleachers Dreaming about the day when you wake up and find That what you're looking for has been here the whole time
lyric,"If you could see that I'm the one who understands you Been here all along, so why can't you see? You belong with me"
lyric,"Standing by and waiting at your back door All this time how could you not know, baby? You belong with me, you belong with me"
lyric,"Oh, I remember you driving to my house In the middle of the night I'm the one who makes you laugh"
lyric,When you know you're 'bout to cry I know your favorite songs And you tell me 'bout your dreams
lyric,Think I know where you belong Think I know it's with me Can't you see that I'm the one who understands you
lyric,"Been here all along, so why can't you see? You belong with me Standing by and waiting at your back door"
lyric,"All this time how could you not know, baby? You belong with me, you belong with me You belong with me"
lyric,Have you ever thought just maybe You belong with me? You belong with me
lyric,I see your face in my mind as I drive away Cause none of us thought it was gonna end that way People are people and sometimes we change our minds
lyric,"But it's killing me to see you go after all this time Mm-mm, mm-mm-mm-mm Mm-mm, mm-mm-mm-mm"
lyric,The music starts playing like the end of a sad movie It's the kind of ending you don't really wanna see Cause it's tragedy and it'll only bring you down
lyric,"Now I don't know what to be without you around And we know it's never simple, never easy Never a clean break, no one here to save me"
lyric,"You're the only thing I know like the back of my hand And I can't breathe without you, but I have to Breathe without you, but I have to"
lyric,"Never wanted this, never wanna see you hurt Every little bump in the road, I tried to swerve But people are people and sometimes it doesn't work out"
lyric,"And nothin' we say is gonna save us from the fallout And we know it's never simple, never easy Never a clean break, no one here to save me"
lyric,"You're the only thing I know like the back of my hand And I can't breathe without you, but I have to Breathe without you but I have to"
lyric,"It's 2 A.M., feeling like I just lost a friend Hope you know it's not easy, easy for me It's 2 A.M., feeling like I just lost a friend"
lyric,"Hope you know this ain't easy, easy for me And we know it's never simple, never easy Never a clean break, no one here to save me, oh"
lyric,"I can't breathe without you, but I have to Breathe without you, but I have to Breathe without you, but I have to"
lyric,"Breathe without you, but I have to I'm sorry, I'm sorry (Mmm) I'm sorry, (Yeah, yeah) I'm sorry"
lyric,"I'm sorry, I'm sorry (Ooh, ooh) I'm sorry I took a chance, I took a shot"
lyric,"And you might think I'm bulletproof, but I'm not You took a swing, I took it hard And down here from the ground, I see who you are"
lyric,"I'm sick and tired of your attitude I'm feeling like I don't know you You tell me that you love me, then cut me down"
lyric,And I need you like a heartbeat But you know you got a mean streak Makes me run for cover when you're around
lyric,"Here's to you and your temper Yes, I remember what you said last night And I know that you see what you're doin' to me"
lyric,"Tell me why Well, you could write a book on How to ruin someone's perfеct day"
lyric,"Well, I get so confused and frustratеd Forget what I'm tryin' to say, oh I'm sick and tired of your reasons"
lyric,"I got no one to believe in You tell me that you want me, then push me around And I need you like a heartbeat"
lyric,But you know you got a mean streak Makes me run for cover when you're around Here's to you and your temper
lyric,"Yes, I remember what you said last night And I know that you see what you're doin' to me Tell me why"
lyric,Why do you have to make me feel small So you can feel whole inside? Why do you have to put down my dreams
lyric,So you're the only thing on my mind? I'm sick and tired of your attitude Feeling like I don't know you
lyric,"You tell me that you want me, then cut me down I'm sick and tired of your reasons I've got no one to believe in"
lyric,"You ask me for my love, then you push me around Here's to you and your temper Yes, I remember what you said last night"
lyric,And I know that you see what you're doin' to me Tell me why (Why) Tell me why (Oh)
lyric,"I take a step back, I let you go I told you I'm not bulletproof Now you know"
lyric,"All this time I was wasting hoping you would come around I've been giving out chances every time and all you do is let me down And it's taken me this long, baby, but I've figured you out"
lyric,"And you're thinking we'll be fine again, but not this time around You don't have to call anymore I won't pick up the phone"
lyric,This is the last straw Don't wanna hurt anymore And you can tell me that you're sorry
lyric,"But I don't believe you, baby, like I did before You're not sorry No, no, oh-oh"
lyric,"You're looking so innocent, I might believe you if I didn't know Could've loved you all my life if you hadn't lеft me waiting in the cold And you've got your sharе of secrets"
lyric,"And I'm tired of being last to know, oh And now you're asking me to listen Cause it's worked each time before"
lyric,But you don't have to call anymore I won't pick up the phone This is the last straw
lyric,"Don't wanna hurt anymore And you can tell me that you're sorry But I don't believe you, baby, like I did before"
lyric,"You're not sorry No, no, oh-oh You're not sorry"
lyric,"No, no, oh-oh You had me crawling for you, honey And it never would've gone away, no"
lyric,"You used to shine so bright, but I watched all of it fade So you don't have to call anymore I won't pick up the phone"
lyric,This is the last straw There's nothing left to beg for And you can tell me that you're sorry
lyric,"But I don't believe you, baby, like I did before You're not sorry No, no, oh-oh"
lyric,"You're not sorry No, no, oh-oh No, no, no, no, no, no, no, no, no, no, no, no"
lyric,"Woah, oh, oh oh, oh oh oh Oh, oh, oh, no, no, no, no, no, no He is sensible and so incredible"
lyric,And all my single friends are jealous He says everything I need to hear and it's like I couldn't ask for anything better
lyric,"He opens up my door and I get into his car And he says, ""You look beautiful tonight"" And I feel perfectly fine"
lyric,But I miss screaming and fighting and kissing in the rain And it's 2AM and I'm cursing your name You're so in love that you act insane
lyric,And that's the way I loved you Breaking down and coming undone It's a rollercoaster kind of rush
lyric,And I never knew I could feel that much And that's the way I loved you He respects my space
lyric,And never makes me wait And he calls exactly when he says he will He's close to my mother
lyric,Talks business with my father He's charming and endearing And I'm comfortable
lyric,But I miss screaming and fighting and kissing in the rain And it's 2AM and I'm cursing your name You're so in love that you acted insane
lyric,And that's the way I loved you Breaking down and coming undone It's a rollercoaster kind of rush
lyric,And I never knew I could feel that much And that's the way I loved you He can't see the smile I'm faking
lyric,And my heart's not breaking Cause I'm not feeling anything at all And you were wild and crazy
lyric,"Just so frustrating Intoxicating, complicated Got away by some mistake and now"
lyric,I miss screaming and fighting and kissing in the rain It's 2AM and I'm cursing your name I'm so in love that I acted insane
lyric,And that's the way I loved you Breaking down and coming undone It's a rollercoaster kind of rush
lyric,"And I never knew I could feel that much And that's the way I loved you oh, oh Whoa, whoa, oh-oh, oh"
lyric,"And that's the way I loved you oh, oh, oh, oh Oh, oh, oh, whoa Never knew I could feel that much"
lyric,And that's the way I loved you Once upon a time I believe it was a Tuesday when I caught your eye
lyric,And we caught onto something I hold onto the night You looked me in the eye and told me you loved me
lyric,"Were you just kidding? Cause it seems to me This thing is breaking down, we almost never speak"
lyric,"I don't feel welcome anymore Baby, what happened? Please tell me Cause one second it was perfect"
lyric,"Now you're halfway out the door And I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all"
lyric,"And you flashback to when he said, ""forever and always"" Oh, and it rains in your bedroom Everything is wrong"
lyric,"It rains when you're here and it rains when you're gone Cause I was there when you said, ""forever and always"" Was I out of line?"
lyric,"Did I say something way too honest, made you run and hide Like a scared little boy? I looked into your eyes"
lyric,"Thought I knew you for a minute, now I'm not so sure So here's to everything coming down to nothing Here's to silence that cuts me to the core"
lyric,"Where is this going? Thought I knew for a minute, but I don't anymore And I stare at the phone, he still hasn't called"
lyric,"And then you feel so low you can't feel nothing at all And you flashback to when he said, ""forever and always"" Oh, and it rains in your bedroom"
lyric,"Everything is wrong It rains when you're here and it rains when you're gone Cause I was there when you said, ""forever and always"""
lyric,"You didn't mean it baby, I don't think so Oh, back up, baby, back up Did you forget everything?"
lyric,"Back up, baby, back up Did you forget everything? Cause it rains in your bedroom"
lyric,"Everything is wrong It rains when you're here and it rains when you're gone Cause I was there when you said, ""forever and always"""
lyric,"Oh, I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all And you flashback to when we said, ""forever and always"""
lyric,And it rains in your bedroom Everything is wrong It rains when you're here and it rains when you're gone
lyric,"Cause I was there when you said, ""forever and always"" You didn't mean it baby You said, ""forever and always,"" yeah"
lyric,"I'm five years old, it's getting cold, I've got my big coat on I hear your laugh and look up smiling at you, I run and run Past the pumpkin patch and the tractor rides"
lyric,"Look now, the sky is gold I hug your legs and fall asleep on the way home I don't know why all the trees change in the fall"
lyric,But I know you're not scared of anything at all Don't know if Snow White's house is near or far away But I know I had the best day with you today
lyric,I'm thirteen now And don't know how my friends could be so mean I come home crying and you hold me tight and grab the keys
lyric,And we drive and drive until we found a town far enough away And we talk and window shop 'til I've forgotten all their names I don't know who I'm going to talk to now at school
lyric,But I know I'm laughing on the car ride home with you Don't know how long it's going to take to feel okay But I know I had the best day with you today
lyric,"I have an excellent father, his strength is making me stronger God smiles on my little brother, inside and out He's better than I am"
lyric,I grew up in a pretty house and I had space to run And I had the best days with you There is a video I found from back when I was three
lyric,You set up a paint set in the kitchen and you're talking to me It's the age of princesses and pirate ships and the seven dwarves Daddy's smart
lyric,And you're the prettiest lady in the whole wide world Now I know why all the trees change in the fall I know you were on my side even when I was wrong
lyric,"And I love you for giving me your eyes For staying back and watching me shine And I didn't know if you knew, so I'm taking this chance to say"
lyric,"That I had the best day with you today Well, it's a sad picture, the final blow hits you Somebody else gets what you wanted again and"
lyric,"You know it’s all the same, another time and place Repeating history and you're getting sick of it But I believe in whatever you do"
lyric,And I'll do anything to see it through Because these things will change Can you feel it now?
lyric,"These walls that they put up to hold us back will fall down This revolution, the time will come For us to finally win"
lyric,"And we’ll sing hallelujah, we'll sing hallelujah Oh, oh So we've been outnumbered, raidеd, and now cornered"
lyric,"It's hard to fight when thе fight ain't fair We're getting stronger now, find things they never found They might be bigger but we're faster and never scared"
lyric,"You can walk away, say we don't need this But there’s something in your eyes says we can beat this ’Cause these things will change"
lyric,"Can you feel it now? These walls that they put up to hold us back will fall down This revolution, the time will come"
lyric,"For us to finally win And we'll sing hallelujah, we’ll sing hallelujah Oh, oh"
lyric,"Tonight, we'll stand, get off our knees Fight for what we've worked for all these years And the battle was long, it's the fight of our lives"
lyric,But we’ll stand up champions tonight It was the night things changed Can you see it now?
lyric,"When the walls that they put up to hold us back fell down It's a revolution, throw your hands up Cause we never gave in"
lyric,"And we'll sing hallelujah, we sang hallelujah Hallelujah I like the way you sound in the morning"
lyric,We're on the phone and without a warning I realize your laugh is the best sound I have ever heard
lyric,"I like the way I can't keep my focus I watch you talk, you didn't notice I hear the words but all I can think is"
lyric,"We should be together Every time you smile, I smile And every time you shine, I'll shine for you"
lyric,"Whoa oh, I'm feeling you, baby Don't be afraid to Jump then fall"
lyric,"Jump then fall into me Baby, I'm never gonna leave you Say that you wanna be with me too"
lyric,"Cause I'ma stay through it all So jump then fall Well, I like the way your hair falls in your face"
lyric,"You got the keys to me I love each freckle on your face, oh I've never been so wrapped up, honey"
lyric,I like the way you're everything I ever wanted I had time to think it over And all I can say is come closer
lyric,"Take a deep breath and jump then fall into me Cause every time you smile, I smile And every time you shine, I'll shine for you"
lyric,"Whoa oh, I'm feeling you, baby Don't be afraid to Jump then fall"
lyric,"Jump then fall into me Baby, I'm never gonna leave you Say that you wanna be with me too"
lyric,Cause I'ma stay through it all So jump then fall The bottom's gonna drop out from under our feet
lyric,"I'll catch you, I'll catch you When people say things that bring you to your knees I'll catch you"
lyric,"The time is gonna come when you're so mad you could cry But I'll hold you through the night until you smile Whoa oh, I need you, baby"
lyric,"Don't be afraid, please Jump then fall Jump then fall into me"
lyric,"Baby, I'm never gonna leave you Say that you wanna be with me too Cause I'ma stay through it all"
lyric,"So jump then fall Jump then fall, baby Jump then fall into me, into me"
lyric,"Every time you smile, I smile And every time you shine, I shine And every time you're here"
lyric,"Baby, I'll show you, I'll show you You can jump then fall, jump then fall Jump then fall into me, into me, yeah"
lyric,"Untouchable like a distant diamond sky I'm reaching out and I just can't tell you why I'm caught up in you, I'm caught up in you"
lyric,"Untouchable, burning brighter than the sun And when you're close, I feel like coming undone In the middle of the night when I'm in this dream"
lyric,"It's like a million little stars spelling out your name You got to come on, come on, say that we'll be together Come on, come on, little taste of heaven"
lyric,"It's half full and I won't wait here all day I know you're saying that you'd be here anyway But you're untouchable, burning brighter than the sun"
lyric,"And now that you're close, I feel like coming undone In the middle of the night when I'm in this dream It's like a million little stars spelling out your name"
lyric,"You got to come on, come on, say that we'll be together Come on, come on, oh In the middle of the night waking from this dream"
lyric,"I want to feel you by my side, standing next to me You got to come on, come on, say that we'll be together Come on, come on, little taste of heaven"
lyric,"I'm caught up in you Oh-oh, oh, oh-oh But you're untouchable, burning brighter than the sun"
lyric,"Now that you're close, I feel like coming undone In the middle of the night when I'm in this dream It's like a million little stars spelling out your name"
lyric,"You got to come on, come on, say that we'll be together Come on, come on, oh In the middle of the night when I'm in this dream"
lyric,"It's like a million little stars spelling out your name You got to come on, come on, say that we'll be together Come on, come on, come on"
lyric,"In the middle of the night waking from this dream I want to feel you by my side, standing next to me You got to come on, come on, say that we'll be together"
lyric,"Come on, come on, little taste of heaven Oh, oh-oh-oh, oh-oh-oh, oh And in the middle of the night when I'm in this dream"
lyric,"It's like a million little stars spelling out your name You got to come on, come on, oh Come on, come on"
lyric,"Come on, come on, oh, oh, oh It's like a million little stars spelling out your name They're spelling out your name, oh"
lyric,Once upon a time I believe it was a Tuesday when I caught your eye And we caught onto something
lyric,I hold on to the night You looked me in the eye and told me you loved me Were you just kidding?
lyric,"Cause it seems to me This thing is breaking down, we almost never speak I don't feel welcome anymore"
lyric,"What happened? Please, tell me Cause one second it was perfect Now you're halfway out the door"
lyric,"And I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all And you flashback to when he said, ""Forever and always"""
lyric,And it rains in your bedroom Everything is wrong It rains when you're here and it rains when you're gone
lyric,"I was there when you said, ""Forever and always"" Was I out of line? Did I say something way too honest, made you run and hide"
lyric,"Like a scared little boy? I looked into your eyes Thought I knew you for a minute, now I'm not so sure"
lyric,So here's to everything coming down to nothing Here's to silence that cuts me to the core Where is this going?
lyric,"Thought I knew for a minute, but I don't anymore And I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all"
lyric,"You flashback to when he said, ""Forever and always"" Oh, and it rains in your bedroom Everything is wrong"
lyric,"It rains when you're here and it rains when you're gone I was there when you said, ""Forever and always"" You didn't mean it baby, I don't think so"
lyric,"Oh, oh-oh, oh-oh-oh Oh-oh, oh-oh-oh Back up, baby, back up"
lyric,"Did you forget everythi-i-ing? Back up, baby, back up Did you forget everythi-i-ing?"
lyric,"Back up, baby, back up Please, back up, oh, back up Back up, baby, back up"
lyric,Cause it rains in your bedroom Everything is wrong It rains when you're here and it rains when you're gone
lyric,"I was there when you said, ""Forever and always"" And I stare at the phone, he still hasn't called And then you feel so low you can't feel nothing at all"
lyric,You flashback to when we said forever and always And it rains in your bedroom Everything is wrong
lyric,"It rains when you're here and it rains when you're gone I was there when you said, ""Forever and always"" You didn't mean it baby"
lyric,"You said, ""Forever and always,"" yeah I could go back to every laugh But I don't wanna go there anymore"
lyric,"And I know all the steps up to your door But I don't wanna go there anymore Talk to the wind, talk to the sky"
lyric,Talk to the man with the reasons why And let me know what you find I'll leave my window open
lyric,Cause I'm too tired at night to call your name Just know I'm right here hoping That you'll come in with the rain
lyric,"I could stand up and sing you a song But I don't wanna have to go that far And I, I've got you down, I know you by heart"
lyric,"And you don't even know where I start Talk to yourself, talk to the tears Talk to the man who put you here"
lyric,"And don't wait for the sky to clear I'll leave my window open Cause I'm too tired at night to call your name, oh"
lyric,"Just know I'm right here hoping That you'll come in with the rain I've watched you so long, screamed your name"
lyric,I don't know what else I can say I'll leave my window open Cause I'm too tired at night for all these games
lyric,Just know I'm right here hoping That you'll come in with the rain I could go back to every laugh
lyric,But I don't wanna go there anymore This is wrong but I can't help but feel like There ain’t nothing more right babe
lyric,Misty morning comes again and I can't Help but wish I could see your face And I knew from the first note played
lyric,I'd be breaking all my rules to see you You smile that beautiful smile and all the girls in the front row Scream your name
lyric,"So dim that spotlight, tell me things like I can't keep my eyes off of you I'm no one special, just another wide-eyed girl"
lyric,"Who's desperately in love with you Give me a photograph to hang on my wall, superstar Morning lonelinеss"
lyric,Comes around when I'm not dreaming about you Whеn my world wakes up today You'll be in another town
lyric,And I knew when I saw your face I'd be counting down the ways to see you You smile that beautiful smile and all the girls in the front row
lyric,"Scream your name So dim that spotlight, tell me things like I can't take my eyes off of you"
lyric,"I'm no one special, just another wide-eyed girl Who's desperately in love with you Give me a photograph to hang on my wall, superstar"
lyric,"You played in bars, you play guitar And I'm invisible and everyone knows who you are And you'll never see, you sing me to sleep"
lyric,"Every night from the radio So dim that spotlight, tell me things like I can't take my eyes off of you"
lyric,"I'm no one special, just another wide-eyed girl Who's desperately in love with you Give me a photograph to hang on my wall, superstar"
lyric,"Sweet, sweet superstar Superstar In the heat of the fight I walked away"
lyric,"Ignorin' words that you were sayin' Tryna make me stay I said, ""This time I've had enough"""
lyric,And you've called a hundred times But I'm not picking up Cause I'm so mad I might tell you that it's over
lyric,"But if you look a little closer I said, ""Leave,"" but all I really want is you To stand outside my window throwin' pebbles"
lyric,"Screamin', ""I'm in love with you"" Wait there in the pourin' rain, comin' back for more And don't you leave 'cause I know"
lyric,"All I need is on the other side of the door Me and my stupid pride are sittin' here alone Goin' through the photographs, starin' at the phone"
lyric,I keep goin' back over things we both said And I remember the slamming door And all the things that I misread
lyric,"Oh, babe, if you know everything Tell me why you couldn't see When I left, I wanted you to chase after me, yeah"
lyric,"I said, ""Leave,"" but all I really want is you To stand outside my window throwin' pebbles Screamin', ""I'm in love with you"""
lyric,"Wait there in the pourin' rain, comin' back for more And don't you leave 'cause I know All I need is on the other side of the door"
lyric,"And I'll scream out the window I can't even look at you I don't need you but I do, I do, I do"
lyric,"I say, ""There's nothing you can say To make this right again, I mean it, I mean it"" But what I mean is"
lyric,"I said, ""Leave,"" but, baby, all I want is you To stand outside my window throwin' pebbles Screamin', ""I'm in love with you"""
lyric,"Wait there in the pourin' rain, comin' back for more And don't you leave 'cause I know All I need is on the other side of the door"
lyric,With your face and the beautiful eyes And the conversation with the little white lies And the faded picture of a beautiful night
lyric,"You carried me from your car up the stairs And I broke down crying, was she worth this mess? After everything and that little black dress"
lyric,"After everything I must confess, I need you Today was a fairytale You were the prince"
lyric,I used to be a damsel in distress You took me by the hand and you picked me up at six Today was a fairytale
lyric,Today was a fairytale Today was a fairytale I wore a dress
lyric,You wore a dark gray t-shirt You told me I was pretty when I looked like a mess Today was a fairytale
lyric,Time slows down Whenever you're around Can you feel this magic in the air?
lyric,It must have been the way you kissed me Fell in love when I saw you standing there It must have been the way
lyric,Today was a fairytale It must have been the way Today was a fairytale
lyric,Today was a fairytale You've got a smile That takes me to another planet
lyric,"Every move you make, everything you say is right Today was a fairytale Today was a fairytale"
lyric,All that I can say Is now it's getting so much clearer Nothing made sense 'til the time I saw your face
lyric,"Today was a fairytale Time slows down Whenever you're around, yeah"
lyric,But can you feel this magic in the air? It must have been the way you kissed me Fell in love when I saw you standing there
lyric,It must have been the way Today was a fairytale It must have been the way
lyric,Today was a fairytale Time slows down Whenever you're around
lyric,I can feel my heart It's beating in my chest Did you feel it?
lyric,I can't put this down But can you feel this magic in the air? It must have been the way you kissed me
lyric,Fell in love when I saw you standing there It must have been the way But can you feel this magic in the air?
lyric,It must have been the way you kissed me Fell in love when I saw you standing there It must have been the way
lyric,Today was a fairytale It must have been the way Today was a fairytale
lyric,"Oh, oh, yeah, oh-oh Today was a fairytale Once the last drop of rain has dried off the pavement"
lyric,"Shouldn't I find a stain, but I never do The way the tires turn stones on old county roads They leave 'em muddy underneath, reminds me of you"
lyric,"You find graffiti on the walls of old bathroom stalls You know, you can scratch it right off, it's how it used to be But like the dollar in your pocket, it's been spent and traded in"
lyric,"You can't change where it's been, reminds me of me I lived, and I learned, had you, got burned Held out, and held on"
lyric,"God knows, too long, and wasted time Lost tears, swore that I'd get out of here But no amount of freedom gets you clean"
lyric,I've still got you all over me The best and worst day of June Was the one that I met you
lyric,"With your hands in your pockets And your ""Don't you wish you had me?"" grin Well I did, so I smiled"
lyric,"And I melted like a child Now every breath of air I breathe reminds me of then And I lived, and I learned, had you, got burned"
lyric,"Held out, and held on God knows, too long, and wasted time Lost tears, swore that I'd get out of here"
lyric,"But no amount of freedom gets you clean I've still got you all over me I lived, and I learned"
lyric,And found out what it was to turn around And see that we Were never really meant to be
lyric,"So I lied, and I cried And I watched a part of myself die Cause no amount of freedom gets you clean"
lyric,I've still got you all over me I've still got you all over me Still got you all over me
lyric,"Mr. ""Perfect face"" Mr. ""Here to stay"" Mr. ""Looked me in the eye and told me you would never go away"""
lyric,"Everything was right Mr. ""I've been waitin' for you all my life"" Mr. ""Every single day until the end, I will be by your side"""
lyric,"But that was when I got to know Mr. ""Change of heart"" Mr. ""Leaves me all alone,"" I fall apart It takes everything in me just to get up each day"
lyric,"But it's wonderful to see that you're okay Hello, Mr. ""Perfectly fine"" How's your heart after breakin' mine?"
lyric,"Mr. ""Always at the right place at the right time,"" baby Hello, Mr. ""Casually cruel"" Mr. ""Everything revolves around you"""
lyric,"I've been Miss Misery since your goodbye And you're Mr. ""Perfectly fine"" Mr. ""Never told me why"""
lyric,"Mr. ""Never had to see me cry"" Mr. ""Insincere apology so he doesn't look like the bad guy"" He goes about his day"
lyric,"Forgets he ever even heard my name Well, I thought you might be different than the rest, I guess you're all the same Cause I hear he's got his arm 'round a brand-new girl"
lyric,"I've been pickin' up my heart, he's been pickin' up her And I never got past what you put me through But it's wonderful to see that it never phased you"
lyric,"Hello, Mr. ""Perfectly fine"" How's your heart after breakin' mine? Mr. ""Always at the right place at the right time,"" baby"
lyric,"Hello, Mr. ""Casually cruel"" Mr. ""Everything revolves around you"" I've been Miss Misery since your goodbye"
lyric,"And you're Mr. ""Perfectly fine"" So dignified in your well-pressed suit So strategized, all the eyes on you"
lyric,"Sashay your way to your seat It's the best seat, in the best room Oh, he's so smug, Mr. ""Always wins"""
lyric,So far above me in every sense So far above feeling anything And it's really such a shame
lyric,"It's such a shame Cause I was Miss ""Here to stay"" Now I'm Miss ""Gonna be alright someday"""
lyric,"And someday maybe you'll miss me But by then, you'll be Mr. ""Too late"" Goodbye, Mr. ""Perfectly fine"""
lyric,"How's your heart after breakin' mine? Mr. ""Always at the right place at the right time,"" baby Goodbye, Mr. ""Casually cruel"""
lyric,"Mr. ""Everything revolves around you"" I've been Miss Misery for the last time And you're Mr. ""Perfectly fine"""
lyric,"You're perfectly fine Mr. ""Looked me in the eye and told me you would never go away"" You said you'd never go away"
lyric,We used to walk along the streets When the porch lights were shining bright Before I had somewhere to be
lyric,"Back when we had all night and we were happy I do recall a good while back, we snuck into the circus You threw your arms around my neck, back when I deserved it"
